ecephys_unit_id,receptive field area (degrees),region,layer,spiking class,citation,dataset
951092412,900.0,LP,,RS,siegle_survey_2019,Siegle2019
951089339,1000.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089367,200.0,LP,,RS,siegle_survey_2019,Siegle2019
951089395,400.0,LP,,RS,siegle_survey_2019,Siegle2019
951089405,200.0,LP,,RS,siegle_survey_2019,Siegle2019
951089375,800.0,LP,,RS,siegle_survey_2019,Siegle2019
951089387,600.0,LP,,RS,siegle_survey_2019,Siegle2019
951089422,400.0,LP,,RS,siegle_survey_2019,Siegle2019
951089434,100.0,LP,,FS,siegle_survey_2019,Siegle2019
951093288,0.0,LP,,FS,siegle_survey_2019,Siegle2019
951089410,300.0,LP,,FS,siegle_survey_2019,Siegle2019
951089413,700.0,LP,,RS,siegle_survey_2019,Siegle2019
951089423,200.0,LP,,RS,siegle_survey_2019,Siegle2019
951089429,600.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089445,600.0,LP,,RS,siegle_survey_2019,Siegle2019
951089459,400.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089464,400.0,LP,,FS,siegle_survey_2019,Siegle2019
951089470,1900.0,LP,,RS,siegle_survey_2019,Siegle2019
951089479,300.0,LP,,RS,siegle_survey_2019,Siegle2019
951089487,1100.0,LP,,RS,siegle_survey_2019,Siegle2019
951089505,1000.0,LP,,RS,siegle_survey_2019,Siegle2019
951089488,1900.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089511,1200.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089513,600.0,LP,,FS,siegle_survey_2019,Siegle2019
951092486,400.0,LP,,FS,siegle_survey_2019,Siegle2019
951089527,300.0,LP,,RS,siegle_survey_2019,Siegle2019
951092474,200.0,LP,,RS,siegle_survey_2019,Siegle2019
951089528,1700.0,LP,,FS,siegle_survey_2019,Siegle2019
951089542,300.0,LP,,RS,siegle_survey_2019,Siegle2019
951089589,500.0,LP,,FS,siegle_survey_2019,Siegle2019
951089538,500.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089554,2300.0,LP,,FS,siegle_survey_2019,Siegle2019
951089592,300.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089614,1100.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089603,900.0,LP,,FS,siegle_survey_2019,Siegle2019
951089613,100.0,LP,,RS,siegle_survey_2019,Siegle2019
951093297,200.0,LP,,FS,siegle_survey_2019,Siegle2019
951089625,400.0,LP,,FS,siegle_survey_2019,Siegle2019
951089636,500.0,LP,,FS,siegle_survey_2019,Siegle2019
951089704,1100.0,NOT,,RS,siegle_survey_2019,Siegle2019
951089737,400.0,DG,,FS,siegle_survey_2019,Siegle2019
951089746,300.0,LP,,RS,siegle_survey_2019,Siegle2019
951089789,200.0,NOT,,FS,siegle_survey_2019,Siegle2019
951094230,100.0,NOT,,FS,siegle_survey_2019,Siegle2019
951094709,400.0,NOT,,FS,siegle_survey_2019,Siegle2019
951089790,400.0,LP,,FS,siegle_survey_2019,Siegle2019
951089801,500.0,DG,,FS,siegle_survey_2019,Siegle2019
951089825,200.0,DG,,FS,siegle_survey_2019,Siegle2019
951089835,100.0,DG,,RS,siegle_survey_2019,Siegle2019
951089881,700.0,DG,,RS,siegle_survey_2019,Siegle2019
951089915,200.0,DG,,FS,siegle_survey_2019,Siegle2019
951089925,300.0,NOT,,RS,siegle_survey_2019,Siegle2019
951089932,1200.0,DG,,FS,siegle_survey_2019,Siegle2019
951090125,400.0,DG,,FS,siegle_survey_2019,Siegle2019
951090151,500.0,DG,,RS,siegle_survey_2019,Siegle2019
951093854,0.0,DG,,FS,siegle_survey_2019,Siegle2019
951090133,500.0,CA1,,FS,siegle_survey_2019,Siegle2019
951090158,900.0,DG,,FS,siegle_survey_2019,Siegle2019
951090182,800.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090214,300.0,DG,,FS,siegle_survey_2019,Siegle2019
951090218,100.0,DG,,FS,siegle_survey_2019,Siegle2019
951090281,300.0,DG,,FS,siegle_survey_2019,Siegle2019
951090304,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090343,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090441,3300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090511,600.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090553,1300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090579,500.0,SUB,,FS,siegle_survey_2019,Siegle2019
951090544,500.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090551,600.0,CA1,,FS,siegle_survey_2019,Siegle2019
951090583,900.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090653,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090615,900.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090652,1600.0,SUB,,RS,siegle_survey_2019,Siegle2019
951093406,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090622,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090643,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090815,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090660,100.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090668,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090676,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090694,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951090675,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090679,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090684,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090712,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090723,500.0,SUB,,FS,siegle_survey_2019,Siegle2019
951090717,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090719,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090728,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090729,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090774,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951090783,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951093425,0.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090799,100.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090804,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090833,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951090911,100.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090927,500.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090841,400.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090856,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951094268,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090864,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090890,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090901,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090916,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951092532,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090924,700.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090951,100.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090960,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090969,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090976,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951090982,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951090991,800.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091003,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091013,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091025,600.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091032,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091046,100.0,SUB,,FS,siegle_survey_2019,Siegle2019
951091039,300.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091078,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091084,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091092,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091103,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951091096,400.0,VISmma,L6a,RS,siegle_survey_2019,Siegle2019
951091116,300.0,VISmma,L6a,RS,siegle_survey_2019,Siegle2019
951091142,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951091150,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951091159,400.0,VISmma,L6a,RS,siegle_survey_2019,Siegle2019
951091188,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091218,200.0,SUB,,FS,siegle_survey_2019,Siegle2019
951091237,1000.0,SUB,,FS,siegle_survey_2019,Siegle2019
951091282,600.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091287,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091294,100.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091303,600.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091304,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091412,500.0,CA1,,FS,siegle_survey_2019,Siegle2019
951091321,1600.0,VISp,L6a,FS,siegle_survey_2019,Siegle2019
951091330,500.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091324,800.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091334,100.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091352,400.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091360,500.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091368,600.0,VISmma,L5,FS,siegle_survey_2019,Siegle2019
951091372,1000.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091381,600.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091392,400.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091400,800.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091409,400.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951092565,300.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091430,300.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091434,200.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091443,100.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091444,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091475,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091492,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091461,1500.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091464,600.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091481,400.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091490,800.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091502,1200.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091515,500.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091521,800.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091559,600.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091568,600.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091541,100.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091551,800.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091562,300.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091574,1200.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091588,400.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091604,1600.0,VISmma,L5,FS,siegle_survey_2019,Siegle2019
951091611,100.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091620,1200.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091632,600.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091614,400.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091623,500.0,CA1,,FS,siegle_survey_2019,Siegle2019
951091671,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091630,100.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091638,600.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951091685,300.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951091707,900.0,VISp,L6a,FS,siegle_survey_2019,Siegle2019
951091710,800.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091726,300.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091737,600.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091745,100.0,VISmma,L5,RS,siegle_survey_2019,Siegle2019
951091758,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091764,300.0,VISmma,L4,RS,siegle_survey_2019,Siegle2019
951091771,600.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951091780,200.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951091785,1100.0,CA1,,FS,siegle_survey_2019,Siegle2019
951091808,200.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091819,200.0,VISmma,L4,RS,siegle_survey_2019,Siegle2019
951092750,100.0,VISmma,L4,RS,siegle_survey_2019,Siegle2019
951091825,500.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951091828,400.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951091847,700.0,VISmma,L3,FS,siegle_survey_2019,Siegle2019
951091832,600.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091848,600.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091866,1400.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951091875,2200.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091883,200.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951091906,500.0,VISmma,L3,FS,siegle_survey_2019,Siegle2019
951091884,500.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091891,900.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951093460,100.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091890,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091914,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091929,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951091908,2200.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951091916,900.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091926,1100.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091953,500.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091978,1300.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091944,1100.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091997,500.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951091947,300.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951091958,1100.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951091969,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092220,200.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092014,300.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951092027,700.0,VISmma,L3,FS,siegle_survey_2019,Siegle2019
951092050,400.0,VISam,L6b,FS,siegle_survey_2019,Siegle2019
951092061,500.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092070,1800.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951092203,600.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951092075,700.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951092078,1000.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951092085,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092118,600.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951092146,300.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951092162,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092169,1700.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951092188,300.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092192,600.0,VISmma,L2,FS,siegle_survey_2019,Siegle2019
951092210,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951093476,600.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092237,200.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092245,800.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951092262,600.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951093487,200.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092289,300.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092339,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951092303,300.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951092333,800.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951092370,100.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951092354,300.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951092369,600.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951092398,600.0,VISam,L6a,RS,siegle_survey_2019,Siegle2019
951092410,2800.0,VISam,L6a,RS,siegle_survey_2019,Siegle2019
951092425,700.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951092437,1800.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951092450,1300.0,VISam,L6a,FS,siegle_survey_2019,Siegle2019
951092475,1000.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092488,900.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951092506,400.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951092520,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951092523,500.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951092530,300.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951092539,100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092567,1400.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092575,500.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951093505,100.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951092594,700.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951092617,100.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951092652,600.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951092671,500.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951092673,900.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951094440,300.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092679,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093514,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093533,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951092695,1400.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092707,1000.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092717,800.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951092765,600.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951092798,700.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092815,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951092821,1200.0,VISmma,L3,RS,siegle_survey_2019,Siegle2019
951092890,500.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092912,400.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092924,2200.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092940,1700.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951092917,300.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951092925,200.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951092943,300.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951092949,2900.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092961,600.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951092973,1700.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951092983,300.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093020,2000.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951094516,800.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093031,0.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093075,1100.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951093034,800.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093048,400.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093069,1400.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093080,800.0,VISam,L5,FS,siegle_survey_2019,Siegle2019
951094783,200.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093061,100.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093093,400.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951093594,0.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093094,900.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093125,1100.0,VISam,L5,RS,siegle_survey_2019,Siegle2019
951093160,500.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093484,1700.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951094587,600.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093187,100.0,LP,,RS,siegle_survey_2019,Siegle2019
951093223,3600.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951094529,800.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093283,900.0,VISam,L4,FS,siegle_survey_2019,Siegle2019
951093302,700.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951094603,500.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093336,400.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093349,1400.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093525,600.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093368,600.0,DG,,FS,siegle_survey_2019,Siegle2019
951093415,1100.0,SUB,,RS,siegle_survey_2019,Siegle2019
951093416,2800.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093444,400.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093472,800.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951094573,500.0,VISam,L4,RS,siegle_survey_2019,Siegle2019
951093445,700.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951093462,400.0,DG,,FS,siegle_survey_2019,Siegle2019
951093485,300.0,DG,,FS,siegle_survey_2019,Siegle2019
951093508,200.0,DG,,FS,siegle_survey_2019,Siegle2019
951093510,400.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093532,600.0,ProS,,FS,siegle_survey_2019,Siegle2019
951093543,1000.0,ProS,,RS,siegle_survey_2019,Siegle2019
951093540,700.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093549,200.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093560,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951093565,500.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093595,500.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093608,1400.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093662,100.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093846,800.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093688,700.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093821,1100.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093712,800.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093725,400.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093749,200.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093762,500.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093795,400.0,VISam,L3,FS,siegle_survey_2019,Siegle2019
951093810,0.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951094616,1600.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951094629,800.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093791,200.0,ProS,,FS,siegle_survey_2019,Siegle2019
951093800,200.0,ProS,,FS,siegle_survey_2019,Siegle2019
951093817,800.0,LP,,FS,siegle_survey_2019,Siegle2019
951093858,800.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951094654,800.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093892,300.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093928,100.0,VISam,L3,RS,siegle_survey_2019,Siegle2019
951093944,100.0,ProS,,FS,siegle_survey_2019,Siegle2019
951093949,700.0,CA3,,FS,siegle_survey_2019,Siegle2019
951093957,500.0,CA3,,RS,siegle_survey_2019,Siegle2019
951093964,400.0,CA3,,FS,siegle_survey_2019,Siegle2019
951093974,200.0,CA3,,FS,siegle_survey_2019,Siegle2019
951093990,200.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094005,500.0,SUB,,FS,siegle_survey_2019,Siegle2019
951094009,1000.0,VISam,L2,RS,siegle_survey_2019,Siegle2019
951094012,400.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094015,200.0,ProS,,FS,siegle_survey_2019,Siegle2019
951094034,400.0,CA3,,RS,siegle_survey_2019,Siegle2019
951094036,100.0,VISam,L2,RS,siegle_survey_2019,Siegle2019
951094050,100.0,VISam,L2,RS,siegle_survey_2019,Siegle2019
951094044,900.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094053,400.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094062,100.0,CA3,,RS,siegle_survey_2019,Siegle2019
951094081,700.0,VISam,L2,RS,siegle_survey_2019,Siegle2019
951094097,700.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094108,400.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094120,500.0,SUB,,RS,siegle_survey_2019,Siegle2019
951094149,400.0,SUB,,RS,siegle_survey_2019,Siegle2019
951094130,200.0,ProS,,FS,siegle_survey_2019,Siegle2019
951094190,300.0,ProS,,FS,siegle_survey_2019,Siegle2019
951094140,900.0,ProS,,FS,siegle_survey_2019,Siegle2019
951094199,100.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094206,200.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094253,300.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094203,500.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094220,0.0,CA3,,RS,siegle_survey_2019,Siegle2019
951094328,400.0,CA3,,RS,siegle_survey_2019,Siegle2019
951094272,300.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094286,300.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094304,1000.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094300,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951094316,100.0,CA3,,RS,siegle_survey_2019,Siegle2019
951094348,300.0,CA3,,RS,siegle_survey_2019,Siegle2019
951094357,200.0,CA3,,FS,siegle_survey_2019,Siegle2019
951094363,100.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094372,500.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094381,300.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094512,200.0,ProS,,RS,siegle_survey_2019,Siegle2019
951094388,200.0,CA3,,FS,siegle_survey_2019,Siegle2019
