firing rate (Hz),region,layer,spiking class,citation,dataset,stimulus orientation (degrees),temporal frequency (Hz)
0.7048866637022602,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.491882288262444,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
9.137565386143544,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.723097683413069,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1896341664971416,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.5672322876209672,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.2464408019343978,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.508908285184993,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.855812200376501,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.282976237505117,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
16.77081910952564,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.8114163056149424,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.0018122333304504,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
8.33007931012402,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0979573272548273,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4426612193785711,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1120806978456495,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.175060548535846,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.415102794487325,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
12.375086933267925,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.881921934511825,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7058220526315055,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
17.23254216270994,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3182289388116283,VISp,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.1304801818216537,VIS,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.951509548821317,VIS,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
31.826061737036213,VIS,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.940836969478906,VIS,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
28.81695667358524,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5702703305957476,VIS,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6735465633567942,VPM,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.878885596517251,VIS,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0667168631894746,VIS,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4770785216961639,VIS,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.1890257652056966,LGd,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
18.80565377170393,VPM,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
11.498098509795874,VPM,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1874426694497777,VISp,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
19.31771914006036,LGd,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
16.00841288182579,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2165651180931047,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.397174298561698,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.0108137174565697,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3165880504883754,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
23.16564603671384,CA3,L3,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.429653931097029,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0398391003131344,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
18.17981572021764,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1784791694028425,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.427075265724655,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.868602204769112,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.6432593386816112,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.279327725915468,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
13.090801655820488,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.434357458853957,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
10.40491062578238,VISrl,L6b,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.5723164923583746,VISrl,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4345117874152535,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.6339343008426894,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0630103888828348,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.4189530067328775,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.059833394485381,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.55703301768691,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.473969547305328,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.373520577832552,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1625435292775887,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2451580676701895,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.595828158851527,VISl,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6888782851812453,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.042807397562832,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3128698153132112,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.915503885532954,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8397855190603036,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.0018122333304504,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4881981390754098,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1323747665605775,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.3708730825013404,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.997799976932236,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.1738994298592011,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3081684565530244,VISal,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
5.287048176429465,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5792719784690871,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.9636883005610042,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
3.1113365132398134,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.308615928816472,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4246582511263326,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.3576356058452828,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3420563967925322,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.3218534054725293,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3976537987479748,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.6337283554892497,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.83137321652656,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.4021135274096368,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1477302394816045,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1832066769198392,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2192126134243163,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
11.203670742621036,VISrl,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.774045608043462,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.1278330110961203,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3203469350765975,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.270044523783578,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8408445171927883,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.9282118631227694,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4326007371199672,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.739769878066641,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.112313484569503,VISrl,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
16.348813169297564,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5951569504563564,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8376675227953344,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.3692845853026137,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.9715487597518435,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5819194738002986,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3584708678460439,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1805591815886277,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2107406283644393,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0381239327694463,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.1241262483642953,APN,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0661873674260654,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.643035208984648,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.461946571706933,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.4314591297639394,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.466406059764902,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
10.021826426185122,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.221024554276055,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2557479877343168,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.2803284354898097,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0931918133359001,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1773821447018553,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2774574442500662,VISam,L2,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.854140274100635,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.824429848659071,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.841126297158122,Eth,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.958369059310107,Eth,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.366330760216691,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1763231468230383,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1186077624275092,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.687736616437665,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.8304778335352652,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.8712492518697217,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.6335042280752947,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.521026956377987,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
10.964864037271704,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.676311136313378,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5294989394085234,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
15.434364584819049,VISmma,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
1.708693077471305,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.931753121650987,VISmma,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.3560467838252284,VISmma,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.390687711429483,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.3594472740043804,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.804532385504248,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.9091496789644348,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.681829622250164,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.485244525040908,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.8412913088661367,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.834184326111125,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.354293275298989,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.916562664116154,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6465182050178071,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5824488333493758,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.6779821389856109,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.209822570694469,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0,VISp,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1509071977314291,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2409220174308781,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2112700768240008,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0942508112147171,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.2427340107918043,LGd,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1339632316703564,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.418833661072142,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.118442750719495,PIL,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.9107381757826604,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.3033788712617635,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.826300326854684,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.233485011259838,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.601874124237,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6454590446950758,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2922833409939965,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.424492024177238,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.420256033728049,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
10.62968853343203,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
9.062901566038487,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7248838656173574,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8281361328163236,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.278796843309441,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
7.070927057307663,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.2784333628571867,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.4360007622748523,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4675474458291648,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.0569368435332,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
3.747792549919398,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.6872064412038634,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.0629273487547293,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
13.377257838536828,VISp,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6872894503808107,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4003010974482996,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7105873978513467,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1000752743620749,VISl,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.3496924568726398,LGv,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
14.437843947252365,CA3,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
5.103309493659672,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.1701923615882832,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
18.98253220042532,CA3,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6798764670947312,VISal,L6a,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3431152263842568,VISal,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5247333168932076,VISal,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.558538231309767,VISal,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.2829756072979233,VISal,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.373966392778525,VISal,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4664884482168677,LGv,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.648470019178072,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7365328393526254,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.815402378752516,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.974335029774028,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.1905365610365286,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5999221473663009,VISrl,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.403312071931296,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6184546055815,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.7740442454122247,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.9943987579469664,VISrl,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.2747268712141477,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2928128398001451,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.141739661693915,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8964414788094858,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1959145582749614,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7979475009804913,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.646411154545784,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
16.635113894030585,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
14.047476576650585,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
7.458452885740677,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
22.30917190365696,VISam,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.93392641203245,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5072552793227011,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2059731770944997,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.038620777161428,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7915935726382445,VISpm,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6062706626560468,VISpm,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8032424412656969,VISpm,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0953080853183119,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.258005953685859,APN,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2303299024064457,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0301811596256721,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.489050373797348,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.550572735383561,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8948449081997546,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
22.24437762393114,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.6117798228165994,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0381235700534806,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
5.890569162034561,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
64.77570296411602,NOT,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.910200235026851,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0397120521390423,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.01776528552973,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3521135289661756,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.851539563458589,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
8.478258384671284,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
8.984984169965465,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
11.201876961078936,VISmma,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.415325066976933,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4664801286968492,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.5985424721035852,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2102091293226642,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8217747322639166,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.637207647505281,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5167861718360713,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.9070152786126024,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0338873192242887,VISmma,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
18.90982024055493,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
5.212868710784961,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
3.3209865468809827,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
17.31937538422083,VISam,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1424338936720319,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3764669370073323,VISmma,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.215869235047426,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
11.072348853815212,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0497724386809331,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5485607294033074,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.4838564877899696,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4029485666755954,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
14.27846392769265,VISam,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4378954857302463,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2885768315876472,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.353705180734951,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.9946218799828752,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
10.118192063868532,VISam,L3,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5517377220446392,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4098320507318145,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.162779306727474,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
17.111129025670575,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
15.913802801343705,ProS,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8974844700807713,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5167908029899884,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.124795445995911,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
4.439768307744701,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.332950689661609,VISl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
10.224969086566238,VISp,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
10.945604109445252,VISp,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.2741568135675,VISp,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
5.224564398670302,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.8064266321247462,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1350221872566055,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.8092973092385145,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
2.908007264365795,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5369069449198528,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2350953486631307,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1270785668449355,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0603623192513443,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3267007432836299,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.061950801336906,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.434181277561199,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2086188089745273,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2922781283094901,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5617882140151612,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
1.0727549017826643,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.453772383987741,VISp,L2,RS,siegle_survey_2019,Siegle2019,optimal,optimal
3.9240802453659054,ZI,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
2.151334237879055,IntG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4119427243202596,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6491539588902806,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2573364039478835,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1297271995210524,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
6.449766761409,IntG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.694696165418981,IntG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
14.524550696347614,IGL,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
4.39960530947112,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7831216681819154,IGL,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5967397701426765,IGL,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2853947665920565,CA2,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
