,region,Presynaptic synapse class,Presynaptic gene expression,Presynaptic layer,Postsynaptic synapse class,Postsynaptic gene expression,Postsynaptic layer,minimal Horizontal interesomatic distance (um),maximal Horizontal interesomatic distance (um),minimal Vertical interesomatic distance (um),maximal Vertical interesomatic distance (um),dataset,notes,connection probability,sample size
6055,VISp,INH,Vip,L23,EXC,Sim1,L4,50.0,75.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6056,VISp,INH,Vip,L23,EXC,Sim1,L4,50.0,75.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6057,VISp,INH,Vip,L23,EXC,Sim1,L4,50.0,75.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6058,VISp,INH,Vip,L23,EXC,Sim1,L4,75.0,100.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6059,VISp,INH,Vip,L23,EXC,Sim1,L4,75.0,100.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6060,VISp,INH,Vip,L23,EXC,Sim1,L4,100.0,125.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6061,VISp,INH,Vip,L23,EXC,Sim1,L4,100.0,125.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6062,VISp,INH,Vip,L23,EXC,Sim1,L4,125.0,150.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6063,VISp,INH,Vip,L23,EXC,Sim1,L4,125.0,150.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6064,VISp,INH,Vip,L23,EXC,Sim1,L4,150.0,175.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6065,VISp,INH,Vip,L23,EXC,Sim1,L5,0.0,25.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6066,VISp,INH,Vip,L23,EXC,Sim1,L5,0.0,25.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6067,VISp,INH,Vip,L23,EXC,Sim1,L5,0.0,25.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6068,VISp,INH,Vip,L23,EXC,Sim1,L5,0.0,25.0,325.0,350.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6069,VISp,INH,Vip,L23,EXC,Sim1,L5,0.0,25.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6070,VISp,INH,Vip,L23,EXC,Sim1,L5,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6071,VISp,INH,Vip,L23,EXC,Sim1,L5,25.0,50.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6072,VISp,INH,Vip,L23,EXC,Sim1,L5,25.0,50.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6073,VISp,INH,Vip,L23,EXC,Sim1,L5,25.0,50.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6074,VISp,INH,Vip,L23,EXC,Sim1,L5,25.0,50.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6075,VISp,INH,Vip,L23,EXC,Sim1,L5,25.0,50.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6076,VISp,INH,Vip,L23,EXC,Sim1,L5,50.0,75.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6077,VISp,INH,Vip,L23,EXC,Sim1,L5,50.0,75.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6078,VISp,INH,Vip,L23,EXC,Sim1,L5,50.0,75.0,325.0,350.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6079,VISp,INH,Vip,L23,EXC,Sim1,L5,50.0,75.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6080,VISp,INH,Vip,L23,EXC,Sim1,L5,75.0,100.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6081,VISp,INH,Vip,L23,EXC,Sim1,L5,75.0,100.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6082,VISp,INH,Vip,L23,EXC,Sim1,L5,100.0,125.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6083,VISp,INH,Vip,L23,EXC,Sim1,L5,100.0,125.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6084,VISp,INH,Vip,L23,EXC,Sim1,L5,100.0,125.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6085,VISp,INH,Vip,L23,EXC,Sim1,L5,100.0,125.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6086,VISp,INH,Vip,L23,EXC,Sim1,L5,125.0,150.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6087,VISp,INH,Vip,L23,EXC,Sim1,L5,125.0,150.0,400.0,425.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6088,VISp,INH,Vip,L23,EXC,Sim1,L5,150.0,175.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6089,VISp,INH,Vip,L23,EXC,Sim1,L6a,0.0,25.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6090,VISp,INH,Vip,L23,EXC,Sim1,L6a,100.0,125.0,450.0,475.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6091,VISp,INH,Vip,L23,EXC,Tlx3,L23,75.0,100.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6092,VISp,INH,Vip,L23,EXC,Tlx3,L4,0.0,25.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6093,VISp,INH,Vip,L23,EXC,Tlx3,L4,0.0,25.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6094,VISp,INH,Vip,L23,EXC,Tlx3,L4,0.0,25.0,325.0,350.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6095,VISp,INH,Vip,L23,EXC,Tlx3,L4,25.0,50.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6096,VISp,INH,Vip,L23,EXC,Tlx3,L4,75.0,100.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6097,VISp,INH,Vip,L23,EXC,Tlx3,L4,75.0,100.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6098,VISp,INH,Vip,L23,EXC,Tlx3,L4,75.0,100.0,325.0,350.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6099,VISp,INH,Vip,L23,EXC,Tlx3,L4,125.0,150.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6100,VISp,INH,Vip,L23,EXC,Tlx3,L4,125.0,150.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6101,VISp,INH,Vip,L23,EXC,Tlx3,L4,150.0,175.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6102,VISp,INH,Vip,L23,EXC,Tlx3,L4,175.0,200.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6103,VISp,INH,Vip,L23,EXC,Tlx3,L4,225.0,250.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6104,VISp,INH,Vip,L23,EXC,Tlx3,L5,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6105,VISp,INH,Vip,L23,EXC,Tlx3,L5,0.0,25.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6106,VISp,INH,Vip,L23,EXC,Tlx3,L5,0.0,25.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6107,VISp,INH,Vip,L23,EXC,Tlx3,L5,0.0,25.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6108,VISp,INH,Vip,L23,EXC,Tlx3,L5,0.0,25.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6109,VISp,INH,Vip,L23,EXC,Tlx3,L5,0.0,25.0,450.0,475.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6110,VISp,INH,Vip,L23,EXC,Tlx3,L5,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6111,VISp,INH,Vip,L23,EXC,Tlx3,L5,25.0,50.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6112,VISp,INH,Vip,L23,EXC,Tlx3,L5,25.0,50.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6113,VISp,INH,Vip,L23,EXC,Tlx3,L5,25.0,50.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6114,VISp,INH,Vip,L23,EXC,Tlx3,L5,25.0,50.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6115,VISp,INH,Vip,L23,EXC,Tlx3,L5,50.0,75.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6116,VISp,INH,Vip,L23,EXC,Tlx3,L5,50.0,75.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6117,VISp,INH,Vip,L23,EXC,Tlx3,L5,50.0,75.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6118,VISp,INH,Vip,L23,EXC,Tlx3,L5,50.0,75.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6119,VISp,INH,Vip,L23,EXC,Tlx3,L5,50.0,75.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6120,VISp,INH,Vip,L23,EXC,Tlx3,L5,75.0,100.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6121,VISp,INH,Vip,L23,EXC,Tlx3,L5,75.0,100.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6122,VISp,INH,Vip,L23,EXC,Tlx3,L5,75.0,100.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6123,VISp,INH,Vip,L23,EXC,Tlx3,L5,75.0,100.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6124,VISp,INH,Vip,L23,EXC,Tlx3,L5,75.0,100.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6125,VISp,INH,Vip,L23,EXC,Tlx3,L5,75.0,100.0,425.0,450.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6126,VISp,INH,Vip,L23,EXC,Tlx3,L5,100.0,125.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6127,VISp,INH,Vip,L23,EXC,Tlx3,L5,100.0,125.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6128,VISp,INH,Vip,L23,EXC,Tlx3,L5,100.0,125.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6129,VISp,INH,Vip,L23,EXC,Tlx3,L5,100.0,125.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6130,VISp,INH,Vip,L23,EXC,Tlx3,L5,125.0,150.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6131,VISp,INH,Vip,L23,EXC,Tlx3,L5,125.0,150.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6132,VISp,INH,Vip,L23,EXC,Tlx3,L5,125.0,150.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6133,VISp,INH,Vip,L23,EXC,Tlx3,L5,125.0,150.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6134,VISp,INH,Vip,L23,EXC,Tlx3,L5,175.0,200.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6135,VISp,INH,Vip,L23,INH,Pvalb,L23,0.0,25.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.2,5
6136,VISp,INH,Vip,L23,INH,Pvalb,L23,0.0,25.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6137,VISp,INH,Vip,L23,INH,Pvalb,L23,0.0,25.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6138,VISp,INH,Vip,L23,INH,Pvalb,L23,0.0,25.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6139,VISp,INH,Vip,L23,INH,Pvalb,L23,0.0,25.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6140,VISp,INH,Vip,L23,INH,Pvalb,L23,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6141,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
6142,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6143,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6144,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6145,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6146,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6147,VISp,INH,Vip,L23,INH,Pvalb,L23,25.0,50.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6148,VISp,INH,Vip,L23,INH,Pvalb,L23,50.0,75.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,5
6149,VISp,INH,Vip,L23,INH,Pvalb,L23,50.0,75.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
6150,VISp,INH,Vip,L23,INH,Pvalb,L23,50.0,75.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6151,VISp,INH,Vip,L23,INH,Pvalb,L23,50.0,75.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6152,VISp,INH,Vip,L23,INH,Pvalb,L23,50.0,75.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6153,VISp,INH,Vip,L23,INH,Pvalb,L23,50.0,75.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6154,VISp,INH,Vip,L23,INH,Pvalb,L23,75.0,100.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,5
6155,VISp,INH,Vip,L23,INH,Pvalb,L23,75.0,100.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,5
6156,VISp,INH,Vip,L23,INH,Pvalb,L23,75.0,100.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6157,VISp,INH,Vip,L23,INH,Pvalb,L23,75.0,100.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6158,VISp,INH,Vip,L23,INH,Pvalb,L23,75.0,100.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6159,VISp,INH,Vip,L23,INH,Pvalb,L23,100.0,125.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
6160,VISp,INH,Vip,L23,INH,Pvalb,L23,100.0,125.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6161,VISp,INH,Vip,L23,INH,Pvalb,L23,100.0,125.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6162,VISp,INH,Vip,L23,INH,Pvalb,L23,100.0,125.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6163,VISp,INH,Vip,L23,INH,Pvalb,L23,100.0,125.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6164,VISp,INH,Vip,L23,INH,Pvalb,L23,125.0,150.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6165,VISp,INH,Vip,L23,INH,Pvalb,L23,125.0,150.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6166,VISp,INH,Vip,L23,INH,Pvalb,L23,125.0,150.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6167,VISp,INH,Vip,L23,INH,Pvalb,L23,125.0,150.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6168,VISp,INH,Vip,L23,INH,Pvalb,L23,150.0,175.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6169,VISp,INH,Vip,L23,INH,Pvalb,L23,150.0,175.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6170,VISp,INH,Vip,L23,INH,Pvalb,L23,175.0,200.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6171,VISp,INH,Vip,L23,INH,Pvalb,L23,175.0,200.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6172,VISp,INH,Vip,L23,INH,Pvalb,L23,175.0,200.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6173,VISp,INH,Vip,L23,INH,Pvalb,L4,0.0,25.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6174,VISp,INH,Vip,L23,INH,Pvalb,L4,0.0,25.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6175,VISp,INH,Vip,L23,INH,Pvalb,L4,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6176,VISp,INH,Vip,L23,INH,Pvalb,L4,25.0,50.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,5
6177,VISp,INH,Vip,L23,INH,Pvalb,L4,25.0,50.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6178,VISp,INH,Vip,L23,INH,Pvalb,L4,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6179,VISp,INH,Vip,L23,INH,Pvalb,L4,25.0,50.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6180,VISp,INH,Vip,L23,INH,Pvalb,L4,50.0,75.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
6181,VISp,INH,Vip,L23,INH,Pvalb,L4,50.0,75.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6182,VISp,INH,Vip,L23,INH,Pvalb,L4,50.0,75.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6183,VISp,INH,Vip,L23,INH,Pvalb,L4,50.0,75.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6184,VISp,INH,Vip,L23,INH,Pvalb,L4,75.0,100.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6185,VISp,INH,Vip,L23,INH,Pvalb,L4,100.0,125.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6186,VISp,INH,Vip,L23,INH,Pvalb,L4,125.0,150.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6187,VISp,INH,Vip,L23,INH,Pvalb,L4,125.0,150.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6188,VISp,INH,Vip,L23,INH,Pvalb,L4,150.0,175.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6189,VISp,INH,Vip,L23,INH,Pvalb,L4,150.0,175.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6190,VISp,INH,Vip,L23,INH,Pvalb,L4,175.0,200.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6191,VISp,INH,Vip,L23,INH,Pvalb,L4,200.0,225.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6192,VISp,INH,Vip,L23,INH,Pvalb,L4,250.0,275.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6193,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6194,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6195,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6196,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6197,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6198,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6199,VISp,INH,Vip,L23,INH,Pvalb,L5,0.0,25.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6200,VISp,INH,Vip,L23,INH,Pvalb,L5,25.0,50.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6201,VISp,INH,Vip,L23,INH,Pvalb,L5,25.0,50.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6202,VISp,INH,Vip,L23,INH,Pvalb,L5,25.0,50.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.5,2
6203,VISp,INH,Vip,L23,INH,Pvalb,L5,50.0,75.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6204,VISp,INH,Vip,L23,INH,Pvalb,L5,50.0,75.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6205,VISp,INH,Vip,L23,INH,Pvalb,L5,50.0,75.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6206,VISp,INH,Vip,L23,INH,Pvalb,L5,50.0,75.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6207,VISp,INH,Vip,L23,INH,Pvalb,L5,50.0,75.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6208,VISp,INH,Vip,L23,INH,Pvalb,L5,75.0,100.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6209,VISp,INH,Vip,L23,INH,Pvalb,L5,75.0,100.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6210,VISp,INH,Vip,L23,INH,Pvalb,L5,75.0,100.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6211,VISp,INH,Vip,L23,INH,Pvalb,L5,75.0,100.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6212,VISp,INH,Vip,L23,INH,Pvalb,L5,100.0,125.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6213,VISp,INH,Vip,L23,INH,Pvalb,L5,100.0,125.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6214,VISp,INH,Vip,L23,INH,Pvalb,L5,125.0,150.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6215,VISp,INH,Vip,L23,INH,Pvalb,L5,125.0,150.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6216,VISp,INH,Vip,L23,INH,Pvalb,L5,125.0,150.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6217,VISp,INH,Vip,L23,INH,Pvalb,L5,250.0,275.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6218,VISp,INH,Vip,L23,INH,Pvalb,L5,275.0,300.0,475.0,500.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6219,VISp,INH,Vip,L23,INH,Pvalb,L6a,0.0,25.0,500.0,525.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6220,VISp,INH,Vip,L23,INH,Pvalb,L6a,25.0,50.0,550.0,575.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6221,VISp,INH,Vip,L23,INH,Pvalb,L6a,50.0,75.0,400.0,425.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6222,VISp,INH,Vip,L23,INH,Pvalb,L6a,50.0,75.0,475.0,500.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6223,VISp,INH,Vip,L23,INH,Pvalb,L6a,125.0,150.0,475.0,500.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6224,VISp,INH,Vip,L23,INH,Pvalb,L6a,125.0,150.0,650.0,675.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6225,VISp,INH,Vip,L23,INH,Pvalb,L6a,150.0,175.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6226,VISp,INH,Vip,L23,INH,Pvalb,L6a,150.0,175.0,625.0,650.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6227,VISp,INH,Vip,L23,INH,Pvalb,L6a,175.0,200.0,475.0,500.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6228,VISp,INH,Vip,L23,INH,Pvalb,L6a,175.0,200.0,600.0,625.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6229,VISp,INH,Vip,L23,INH,Pvalb,L6a,175.0,200.0,675.0,700.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6230,VISp,INH,Vip,L23,INH,Pvalb,L6a,200.0,225.0,675.0,700.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6231,VISp,INH,Vip,L23,INH,Pvalb,L6a,275.0,300.0,525.0,550.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6232,VISp,INH,Vip,L23,INH,Sst,L1,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6233,VISp,INH,Vip,L23,INH,Sst,L1,0.0,25.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
6234,VISp,INH,Vip,L23,INH,Sst,L1,100.0,125.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
6235,VISp,INH,Vip,L23,INH,Sst,L23,0.0,25.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.125,16
